RMS_DE,Variance_DE,Mean_DE,STD_DE,Kurtosis_DE,Skewness_DE,Peak_DE,CrestFactor_DE,SNR_DE,Entropy_DE,Energy_DE,DE_Label
-0.60593,-0.53099,-0.63926,-0.59963,0.20284,0.38096,-0.41252,0.3191,-0.14225,-0.52966,-0.6307,8
-0.58052,-0.52849,-0.61705,-0.57377,-0.21572,0.006828,-0.60003,-0.23699,0.76254,-0.53493,-0.61164,8
-0.59258,-0.52976,-0.62572,-0.5863,-0.086136,0.096248,0.19121,0.2703,-0.071906,-0.50083,-0.61462,8
-0.57307,-0.52748,-0.62315,-0.56456,0.31844,0.53232,-1.1717,0.55643,0.054943,-0.53365,-0.62578,8
-0.59142,-0.52959,-0.62888,-0.58455,-0.23688,0.021181,-1.723,-0.39679,0.16665,-0.57501,-0.61584,8
-0.59087,-0.52953,-0.62875,-0.58394,-0.1255,0.1213,-0.93051,-0.080214,1.3966,-0.5679,-0.63029,8
-0.5891,-0.52939,-0.62425,-0.58254,-0.17281,0.015908,-1.1996,0.15606,1.1874,-0.56117,-0.62467,8
-0.53173,-0.52184,-0.6044,-0.52047,1.2991,1.2966,-0.14885,1.2418,0.0035921,-0.55402,-0.60268,8
-0.60757,-0.53119,-0.636,-0.60195,-0.27924,-0.13539,0.28152,0.17808,0.39434,-0.57788,-0.6291,8
-0.58187,-0.5287,-0.61352,-0.5758,-0.31855,-0.12693,0.48094,-0.33947,0.73171,-0.4781,-0.60918,8
-0.60915,-0.5313,-0.63973,-0.60322,-0.13695,0.055043,-0.72415,0.044094,1.6917,-0.58028,-0.64301,8
-0.5791,-0.52831,-0.61719,-0.57214,-0.22834,-0.0051183,-0.26652,-0.061735,0.82885,-0.51586,-0.62079,8
-0.58422,-0.52873,-0.63145,-0.57608,0.45799,0.61711,-1.5668,0.69122,2.097,-0.63921,-0.61576,8
-0.57479,-0.52773,-0.62089,-0.56678,0.15106,0.39114,-1.3656,0.36572,1.4638,-0.56319,-0.61512,8
-0.58823,-0.52921,-0.62984,-0.58081,0.56784,0.6857,-1.4467,0.84082,-0.55345,-0.54199,-0.62016,8
-0.6171,-0.53201,-0.6428,-0.61188,0.18761,0.27047,0.29946,0.65591,0.41154,-0.54503,-0.63122,8
-0.5791,-0.52844,-0.60901,-0.57329,-0.44878,-0.26629,-0.83501,-0.67647,-0.38431,-0.52042,-0.60407,8
-0.55786,-0.52567,-0.60933,-0.54916,0.095514,0.3254,-1.1473,0.4079,0.66195,-0.59481,-0.59091,8
-0.58973,-0.52962,-0.61283,-0.58492,-0.41635,-0.30919,-1.7494,-0.056238,-0.25793,-0.45944,-0.60331,8
-0.55962,-0.52596,-0.60591,-0.55157,-0.00055368,0.24344,-1.7287,0.067329,0.47102,-0.50947,-0.60715,8
-0.5808,-0.52855,-0.61513,-0.57436,-0.1491,0.053654,-1.4894,-0.028405,-0.16484,-0.46591,-0.61635,8
-0.55057,-0.52481,-0.59855,-0.54229,0.088193,0.26603,-1.0891,0.50786,-0.14292,-0.48525,-0.60712,8
-0.61769,-0.5321,-0.63956,-0.61305,-0.43279,-0.27419,-0.8319,-0.42083,0.22479,-0.51866,-0.63374,8
-0.60351,-0.53092,-0.62553,-0.59885,-0.41745,-0.28547,-1.5095,-0.31511,0.89577,-0.46672,-0.62187,8
-0.54921,-0.52459,-0.59985,-0.54059,0.27748,0.46737,-1.3766,0.51383,1.058,-0.41325,-0.60953,8
-0.61004,-0.53134,-0.64368,-0.6037,0.47029,0.60077,-0.89803,0.67969,0.73807,-0.54823,-0.64231,8
-0.5934,-0.52987,-0.62438,-0.58742,-0.16424,0.011022,-1.3614,0.070972,0.92591,-0.43507,-0.62267,8
-0.55061,-0.52482,-0.59816,-0.54239,-0.026855,0.19107,-1.3567,0.18771,1.6196,-0.44959,-0.60907,8
-0.60572,-0.53113,-0.62657,-0.60124,-0.59304,-0.47912,-0.26416,-0.73875,0.37164,-0.50166,-0.61787,8
-0.56806,-0.52714,-0.60319,-0.56151,-0.2668,-0.076065,-0.95877,-0.15384,0.51955,-0.4658,-0.60324,8
-0.53958,-0.52335,-0.58784,-0.53125,0.02204,0.25989,-0.025961,0.18403,0.11135,-0.49449,-0.59872,8
-0.62248,-0.53279,-0.61939,-0.6222,-0.76558,-0.85259,0.87499,-0.7482,-0.095332,-0.23705,-0.60466,9
-0.67613,-0.53557,-0.68278,-0.67423,-0.79953,-0.95979,0.27019,-0.68305,0.36862,-0.65544,-0.68325,9
-0.67056,-0.53528,-0.68771,-0.66665,0.12421,0.081353,1.9041,0.79322,0.40999,-0.78841,-0.67559,9
-0.40302,-0.50004,-0.39958,-0.40254,-0.73194,-0.71237,0.84431,-0.90761,0.055104,0.047264,-0.33557,9
-0.4283,-0.50351,-0.48911,-0.41826,0.30222,0.47542,1.8501,0.70149,0.1778,-0.068704,-0.46364,9
-0.34184,-0.48266,-0.39184,-0.33325,-0.4474,-0.29464,0.56146,-0.18109,1.0786,0.022126,-0.44381,9
-0.55075,-0.52502,-0.58768,-0.54395,-0.23326,-0.0024435,1.5013,-0.22143,0.85309,-0.3866,-0.59786,9
-0.5387,-0.52365,-0.56453,-0.5335,-0.44516,-0.2974,1.547,-0.25426,0.13525,-0.24242,-0.57294,9
-0.26518,-0.45745,-0.36132,-0.25044,0.3254,0.51537,1.983,0.58871,-0.10183,0.17165,-0.40051,9
-0.66457,-0.53503,-0.68106,-0.66077,-0.2189,-0.10699,0.80231,-0.10051,0.25568,-0.69789,-0.67292,9
-0.68356,-0.53575,-0.7008,-0.67964,-0.57981,-0.51535,1.0286,-0.54682,-0.05819,-0.89224,-0.6962,9
-0.41696,-0.50016,-0.509,-0.40306,0.58545,0.75697,0.87296,0.73775,-0.39579,-0.30779,-0.54063,9
-0.3897,-0.49543,-0.42773,-0.38279,-0.20818,-0.097807,1.2245,0.083595,1.3004,-0.045,-0.47413,9
-0.48941,-0.51534,-0.55166,-0.47925,0.49394,0.59297,0.068604,0.71886,2.548,-0.39856,-0.5684,9
-0.27104,-0.46097,-0.3306,-0.26113,-0.31483,-0.12215,0.86861,-0.15781,0.73584,0.068966,-0.14496,9
-0.66823,-0.53523,-0.67867,-0.66552,-0.40381,-0.43173,0.77281,-0.085241,0.18804,-0.64884,-0.6393,9
-0.39778,-0.4958,-0.48525,-0.38436,0.46887,0.65298,0.60163,0.70526,0.26763,-0.17455,-0.48314,9
-0.57726,-0.52814,-0.61364,-0.57053,-0.18537,0.043234,1.9343,-0.01794,0.5961,-0.49297,-0.61546,9
-0.59902,-0.53038,-0.63137,-0.59285,0.27858,0.42588,0.34074,0.51486,-0.14305,-0.48466,-0.34215,9
-0.35588,-0.48803,-0.36561,-0.35329,-0.49055,-0.49328,0.60656,0.086866,-0.51688,0.01486,-0.37764,9
-0.64864,-0.5342,-0.66815,-0.64435,-0.56319,-0.45058,0.77651,-0.51793,0.40759,-0.71282,-0.54042,9
-0.59371,-0.52995,-0.62048,-0.58834,0.059487,0.22276,0.61105,0.19854,0.55723,-0.36846,-0.52112,9
-0.66563,-0.53507,-0.68334,-0.66163,-0.2987,-0.1792,1.7361,-0.25118,0.60708,-0.74175,-0.67226,9
-0.51741,-0.5205,-0.54939,-0.51132,0.099399,0.18948,1.2909,0.41414,-1.3191,-0.20792,-0.56555,9
-0.56909,-0.5272,-0.60786,-0.56204,-0.17664,0.068311,1.125,-0.37627,1.0579,-0.40446,-0.62382,9
-0.64122,-0.53383,-0.65432,-0.63799,-0.20111,-0.093443,0.015653,-0.056111,-0.13824,-0.50284,-0.59974,9
-0.66092,-0.53489,-0.67442,-0.65763,-0.50476,-0.45035,1.1287,-0.52189,0.9312,-0.66002,-0.61591,9
-0.52205,-0.52147,-0.54122,-0.51787,-0.22486,-0.12448,1.0029,0.089306,-0.58226,-0.1124,-0.5627,9
-0.58161,-0.52858,-0.61936,-0.5747,-0.38936,-0.12896,0.58447,-0.81358,1.3813,-0.55464,-0.62506,9
-0.6381,-0.53359,-0.65571,-0.63411,-0.44734,-0.38597,1.1744,-0.10755,1.3904,-0.54483,-0.61538,9
-0.49311,-0.51588,-0.55958,-0.48245,0.043316,0.2921,1.0998,0.2027,0.07022,-0.43283,-0.55077,9
-0.6872,-0.53585,-0.70543,-0.68311,-0.49738,-0.40475,0.21734,-0.43033,0.62688,-0.96158,-0.70049,9
-0.69642,-0.53609,-0.71398,-0.69245,-0.32826,-0.29277,-0.23612,-0.11081,-0.43433,-1.0255,-0.71003,9
-0.67695,-0.53557,-0.68672,-0.67441,-0.74202,-0.85276,-0.47301,-0.70062,-0.27035,-0.6927,-0.68744,9
-0.67594,-0.53557,-0.68121,-0.67432,-0.99721,-1.2125,0.32293,-1.5159,1.2214,-0.66039,-0.6841,9
-0.67674,-0.53554,-0.68961,-0.67359,-0.72059,-0.77034,0.77722,-0.50955,0.83084,-0.7838,-0.69112,9
-0.46792,-0.51305,-0.47113,-0.46634,-0.49578,-0.48512,0.24479,-0.22502,2.2641,0.032549,-0.41285,9
-0.67551,-0.53551,-0.68663,-0.67269,-0.90596,-1.0276,0.25387,-1.0226,0.059069,-0.77801,-0.67312,9
-0.6553,-0.53467,-0.66222,-0.65321,-0.64748,-0.68885,1.7045,-0.50896,-0.041375,-0.51819,-0.66227,9
-0.57368,-0.52807,-0.59009,-0.56992,-0.48711,-0.342,-0.3901,-0.5496,0.92469,-0.30267,-0.61773,9
-0.32394,-0.47825,-0.35859,-0.31756,0.24404,0.26106,0.86454,0.776,-0.17237,0.13241,-0.38586,9
-0.65835,-0.53477,-0.67139,-0.65515,-0.29132,-0.23114,0.71678,-0.16534,0.81479,-0.61996,-0.66639,9
-0.69111,-0.53597,-0.70653,-0.68752,-0.10413,-0.14411,0.79882,0.47036,-0.35278,-0.93159,-0.70255,9
-0.698,-0.53612,-0.71675,-0.69383,-0.30189,-0.21206,0.18691,0.0038675,0.884,-1.1584,-0.71181,9
-0.68896,-0.53591,-0.70512,-0.68523,-0.2116,-0.20054,1.1364,0.32344,-0.18476,-0.89504,-0.7018,9
-0.65498,-0.5345,-0.6802,-0.64981,0.27259,0.37445,-0.37421,0.64381,0.89091,-0.78921,-0.67846,9
-0.67329,-0.53538,-0.69212,-0.66909,-0.25153,-0.1563,-0.21018,-0.073105,0.6764,-0.8233,-0.67376,9
-0.69693,-0.5361,-0.71328,-0.69319,-0.67105,-0.66545,0.50808,-0.81049,-0.40272,-1.0283,-0.69711,9
-0.68046,-0.53565,-0.69652,-0.67675,-0.55186,-0.50987,-0.43964,-0.36127,0.74943,-0.84872,-0.69622,9
-0.69787,-0.53613,-0.713,-0.69437,-0.79682,-0.86771,0.89624,-0.93066,0.40899,-0.98733,-0.70722,9
-0.6664,-0.53507,-0.68834,-0.66171,-0.22216,-0.067454,0.82589,0.020798,0.51356,-0.80109,-0.67835,9
-0.67507,-0.53543,-0.69688,-0.67039,0.53785,0.50429,0.674,1.0026,-0.5468,-0.86894,-0.69565,9
-0.6437,-0.53381,-0.67524,-0.63764,0.3031,0.4951,-0.23364,0.37022,1.6189,-0.7573,-0.6747,9
-0.68488,-0.5358,-0.6998,-0.68137,-0.70997,-0.70533,-1.2948,-0.71271,0.38906,-0.82257,-0.6996,9
-0.67426,-0.53542,-0.69213,-0.67022,-0.14206,-0.097325,0.37751,0.21965,0.24609,-0.80429,-0.69507,9
-0.6871,-0.53583,-0.70795,-0.68257,-0.17882,-0.038848,-0.099055,-0.089227,0.7471,-0.99928,-0.70369,9
-0.69529,-0.53606,-0.71331,-0.69125,-0.4091,-0.34853,0.64467,-0.32567,0.59325,-1.0351,-0.68615,9
-0.684,-0.53576,-0.70041,-0.68022,-0.5782,-0.5218,0.91956,-0.73111,0.23234,-0.87658,-0.69266,9
-0.58932,-0.52938,-0.62656,-0.58248,-0.016487,0.19571,0.99762,0.071634,1.4222,-0.5164,-0.63203,9
-0.69102,-0.53597,-0.70638,-0.68745,-0.62793,-0.62416,-0.7482,-0.76017,0.71474,-0.88812,-0.69183,9
-0.68669,-0.53586,-0.69993,-0.68351,-0.71854,-0.74522,-0.34214,-1.0239,0.5116,-0.83663,-0.69353,9
-0.69253,-0.53601,-0.70801,-0.68894,-0.68201,-0.69567,-1.194,-0.51985,-0.18098,-0.91112,-0.70321,9
-0.67112,-0.53529,-0.68927,-0.66704,-0.62505,-0.53835,-0.41227,-0.56913,1.3583,-0.81186,-0.68758,9
-0.69176,-0.53598,-0.70773,-0.68808,-0.56251,-0.53405,0.75602,-0.41858,-0.17331,-0.95058,-0.69994,9
-0.68626,-0.53584,-0.7012,-0.68276,-0.71661,-0.70448,0.61459,-0.98529,0.59881,-0.88735,-0.6978,9
-0.67596,-0.53546,-0.69745,-0.67134,-0.080013,0.049886,0.48425,0.12026,0.42755,-0.85211,-0.69725,9
-0.60964,-0.53147,-0.6296,-0.6053,-0.36382,-0.23626,-1.9322,-0.13364,0.37682,-0.44092,-0.64314,9
-0.68611,-0.53581,-0.70553,-0.68181,-0.41429,-0.33365,-0.79172,-0.13764,0.33162,-0.89,-0.70325,9
-0.68721,-0.53587,-0.70069,-0.68398,-0.82865,-0.91251,-1.3432,-0.76343,0.64144,-0.86767,-0.69841,9
-0.69013,-0.53595,-0.70356,-0.68693,-0.88729,-0.98947,-1.1665,-1.0274,0.70211,-0.91326,-0.69933,9
-0.68049,-0.53568,-0.69244,-0.67754,-0.53596,-0.60732,-0.41252,0.0048646,-0.63131,-0.74416,-0.68925,9
-0.44017,-0.50598,-0.50259,-0.42993,0.62058,0.72783,-0.60003,1.0144,0.52873,-0.10712,-0.53278,9
-0.48706,-0.51673,-0.47869,-0.48746,-0.48004,-0.46311,0.19121,-0.32997,0.83029,0.13902,-0.52383,9
-0.14142,-0.40906,-0.26858,-0.12262,0.18909,0.40904,-1.1717,0.46003,1.3969,0.35705,-0.35101,9
-0.67222,-0.53545,-0.6758,-0.67093,-0.99146,-1.2301,-1.723,-1.1701,-0.28403,-0.63669,-0.48599,9
-0.66576,-0.53514,-0.67488,-0.66329,-0.39775,-0.52247,-0.93051,-0.033866,-0.88175,-0.64636,-0.58919,9
-0.47514,-0.5132,-0.5207,-0.46716,-0.29918,-0.071065,-1.1996,-0.469,1.5111,-0.23925,-0.5546,9
-0.637,-0.53355,-0.65157,-0.63351,-0.3305,-0.22352,-0.14885,-0.16279,0.7462,-0.4584,-0.65336,9
-0.67376,-0.53544,-0.68645,-0.67065,-0.62616,-0.63522,0.28152,-0.71094,-0.11489,-0.74886,-0.67445,9
-0.6649,-0.53509,-0.67535,-0.66218,-0.61162,-0.69851,0.48094,-0.11883,-0.22955,-0.64307,-0.59422,9
-0.60876,-0.53133,-0.63405,-0.6036,-0.36843,-0.20323,-0.72415,-0.28684,0.7996,-0.49514,-0.63143,9
-0.4992,-0.51736,-0.54409,-0.49131,-0.27784,-0.052913,-0.26652,-0.40151,0.27254,-0.32239,-0.5614,9
-0.43856,-0.5063,-0.47755,-0.4315,-0.095273,0.068955,-1.5668,-0.046875,-0.15338,-0.046954,-0.51881,9
-0.43139,-0.50468,-0.47441,-0.42376,-0.073647,0.087427,-1.3656,0.27109,-0.0071433,-0.057278,-0.50891,9
-0.4428,-0.5074,-0.4737,-0.43691,-0.11584,0.028856,-1.4467,0.14948,-0.64848,0.016781,-0.40409,9
-0.60583,-0.53091,-0.64543,-0.59869,0.35126,0.52854,0.29946,0.73608,1.3196,-0.59687,-0.31924,9
-0.45042,-0.50891,-0.48192,-0.44443,-0.14429,0.0099499,-0.83501,0.049642,-0.67476,0.017311,-0.49858,9
-0.59219,-0.52963,-0.63217,-0.58498,1.2792,1.2684,-1.1473,1.3272,-0.78529,-0.47502,-0.63327,9
-0.6257,-0.53274,-0.64411,-0.6216,-0.097855,0.031885,-1.7494,-0.12097,0.23864,-0.49264,-0.64703,9
-0.59858,-0.53019,-0.64283,-0.59084,0.84811,0.96523,-1.7287,1.0895,-0.50895,-0.5864,-0.63492,9
-0.57254,-0.52779,-0.59831,-0.56734,-0.13382,0.051106,-1.4894,-0.23319,0.94364,-0.32261,-0.56468,9
-0.65525,-0.53453,-0.67785,-0.65047,-0.42129,-0.23417,-1.0891,-0.70074,-0.26051,-0.76198,-0.64577,9
-0.18069,-0.42819,-0.24864,-0.16962,-0.080818,0.12401,-0.8319,-0.10227,1.2873,0.27288,-0.30604,9
-0.55307,-0.52597,-0.55574,-0.55159,-0.63285,-0.59594,-1.5095,-0.66945,0.55076,-0.1349,-0.58253,9
-0.15871,-0.41199,-0.38207,-0.12958,1.5293,1.5842,-1.3766,1.3459,0.62383,-0.09473,-0.43753,9
-0.26846,-0.45882,-0.35802,-0.25456,0.012475,0.25478,-0.89803,0.059307,1.6582,0.027848,-0.37522,9
-0.67356,-0.53544,-0.68438,-0.6708,-0.50794,-0.5419,-1.3614,-0.073783,0.55422,-0.71914,-0.63221,9
-0.5971,-0.53033,-0.61971,-0.59235,-0.20789,-0.13238,-1.3567,0.18315,0.056214,-0.45001,-0.62429,9
-0.58144,-0.52864,-0.61413,-0.57523,0.12499,0.24984,-0.26416,0.47633,-0.1065,-0.41006,-0.62811,9
-0.65869,-0.53482,-0.66806,-0.65615,-0.75667,-0.81022,-0.95877,-0.69948,0.38441,-0.54413,-0.67578,9
-0.67031,-0.53528,-0.68653,-0.66656,-0.39343,-0.33927,-0.025961,-0.15985,1.2134,-0.74285,-0.67509,9
-0.64227,-0.5338,-0.66529,-0.63743,-0.12817,0.013879,0.87499,0.36595,0.14002,-0.66651,-0.65927,10
-0.62701,-0.5327,-0.65806,-0.62101,0.52218,0.61764,0.27019,1.0236,0.17398,-0.6364,-0.65593,10
-0.65839,-0.53475,-0.67413,-0.65472,-0.58466,-0.47123,1.9041,-0.72048,0.37785,-0.68906,-0.66735,10
-0.64369,-0.53391,-0.66374,-0.63931,-0.29063,-0.15354,0.84431,0.10511,0.42389,-0.61531,-0.6632,10
-0.62506,-0.53257,-0.6552,-0.61919,0.015076,0.22794,1.8501,0.1976,-0.044538,-0.6956,-0.65072,10
-0.63543,-0.53337,-0.6582,-0.63064,-0.14302,0.017739,0.56146,0.29562,0.37264,-0.62587,-0.65594,10
-0.65478,-0.5346,-0.66672,-0.65177,-0.63773,-0.59661,1.5013,-0.60295,-0.53038,-0.57917,-0.66212,10
-0.65746,-0.53469,-0.67464,-0.65355,-0.58939,-0.46739,1.547,-0.86085,1.0844,-0.75088,-0.66677,10
-0.64573,-0.53399,-0.6701,-0.64069,-0.30965,-0.10611,1.983,-0.25226,0.12544,-0.72356,-0.66349,10
-0.65206,-0.53437,-0.67403,-0.64737,-0.30419,-0.12921,0.80231,-0.13224,0.11606,-0.70234,-0.6684,10
-0.63967,-0.53362,-0.66419,-0.6346,-0.406,-0.21054,1.0286,-0.34724,0.71244,-0.67927,-0.66119,10
-0.63246,-0.53313,-0.65921,-0.62707,-0.1822,0.0088666,0.87296,-0.012031,0.12692,-0.66057,-0.65529,10
-0.65721,-0.53467,-0.67536,-0.65313,-0.33736,-0.18957,1.2245,-0.16453,0.11508,-0.67844,-0.66535,10
-0.63749,-0.53347,-0.66377,-0.63217,-0.29307,-0.096655,0.068604,-0.028988,0.43217,-0.65877,-0.66209,10
-0.62048,-0.53225,-0.64825,-0.61496,-0.44067,-0.21647,0.86861,-0.70347,0.91902,-0.63672,-0.64635,10
-0.64395,-0.53391,-0.66579,-0.6393,-0.23088,-0.066039,0.77281,0.030009,0.28996,-0.67693,-0.6641,10
-0.63003,-0.53296,-0.65707,-0.6246,-0.24601,-0.045698,0.60163,-0.09518,0.21585,-0.59717,-0.65049,10
-0.63676,-0.53341,-0.66391,-0.63131,-0.15345,0.076552,1.9343,-7.68E-05,-0.18262,-0.66754,-0.65307,10
-0.63713,-0.53343,-0.66429,-0.63168,0.02404,0.20096,0.34074,0.27503,0.62244,-0.64098,-0.656,10
-0.64751,-0.53409,-0.67252,-0.64237,0.16011,0.33823,0.60656,0.41201,0.0028895,-0.68469,-0.66811,10
-0.63698,-0.53344,-0.66229,-0.6318,-0.23353,-0.025164,0.77651,-0.073155,0.3566,-0.6255,-0.65337,10
-0.63716,-0.53349,-0.65919,-0.63247,-0.22766,-0.049845,0.61105,-0.048288,0.31953,-0.55007,-0.65254,10
-0.63676,-0.53342,-0.66251,-0.63152,-0.015891,0.14473,1.7361,0.44494,-0.033228,-0.64591,-0.65137,10
-0.62956,-0.53294,-0.6555,-0.6243,-0.38465,-0.18657,1.2909,-0.40541,0.35515,-0.62991,-0.64907,10
-0.62379,-0.53251,-0.65073,-0.61838,-0.45405,-0.23513,1.125,-0.65516,0.46998,-0.67021,-0.64988,10
-0.56585,-0.52684,-0.60323,-0.55898,-0.0079018,0.20047,0.015653,0.49814,0.25901,-0.35667,-0.60505,10
-0.63008,-0.53303,-0.65031,-0.62569,-0.53244,-0.38054,1.1287,-0.71238,0.90107,-0.60026,-0.64295,10
-0.6375,-0.53346,-0.66502,-0.63201,0.29333,0.41433,1.0029,0.90067,-0.024166,-0.6827,-0.65458,10
-0.61722,-0.53195,-0.64876,-0.61116,-0.2016,-0.0091648,0.58447,0.15548,0.46936,-0.6952,-0.6505,10
-0.62337,-0.5325,-0.64849,-0.61823,-0.27076,-0.10247,1.1744,-0.024246,0.2745,-0.63048,-0.64867,10
-0.63726,-0.53348,-0.66053,-0.63239,-0.25599,-0.071503,1.0998,-0.29762,-0.030494,-0.62216,-0.65088,10
-0.61535,-0.53191,-0.63757,-0.61065,-0.14755,0.034847,0.21734,0.13337,0.36197,-0.4063,-0.63443,10
-0.59636,-0.5302,-0.62358,-0.59092,-0.3693,-0.13288,-0.23612,-0.54098,1.0453,-0.43518,-0.59882,10
-0.61241,-0.53173,-0.6301,-0.60842,-0.47766,-0.31462,-0.47301,-0.51731,0.04449,-0.40299,-0.61005,10
-0.58126,-0.52864,-0.61297,-0.57519,0.25767,0.36597,0.32293,0.66749,0.042313,-0.34987,-0.6133,10
-0.65358,-0.53451,-0.66895,-0.64997,-0.43014,-0.32189,0.77722,-0.18322,-0.08735,-0.63087,-0.66121,10
-0.63528,-0.53334,-0.65951,-0.63026,-0.062235,0.074365,0.24479,0.48999,0.22006,-0.61387,-0.65202,10
-0.64243,-0.53381,-0.66483,-0.63769,-0.25337,-0.088598,0.25387,-0.21164,0.023529,-0.61974,-0.65748,10
-0.64278,-0.53381,-0.66749,-0.63769,0.10507,0.25907,1.7045,0.54451,-0.29236,-0.62513,-0.65799,10
-0.64037,-0.53369,-0.66284,-0.63562,-0.22076,-0.050819,-0.3901,0.17445,-0.24267,-0.66531,-0.65578,10
-0.38881,-0.49384,-0.46924,-0.37623,0.52208,0.69475,0.86454,0.74141,0.11755,0.0060287,-0.45452,10
-0.37369,-0.49201,-0.39792,-0.36883,-0.58755,-0.4541,0.71678,-0.79286,0.068962,0.19254,-0.33527,10
-0.52501,-0.52164,-0.55607,-0.51906,0.29886,0.40225,0.79882,0.63143,0.85261,-0.10757,-0.46341,10
-0.64921,-0.53424,-0.66796,-0.64503,-0.58619,-0.47778,0.18691,-0.39746,0.51977,-0.72628,-0.65894,10
-0.64146,-0.53375,-0.66427,-0.63665,-0.1863,-0.015547,1.1364,0.014402,-0.2577,-0.65771,-0.65519,10
-0.65518,-0.53458,-0.67124,-0.65144,-0.40877,-0.29996,-0.37421,-0.31983,-0.0018142,-0.68645,-0.66311,10
-0.65353,-0.53448,-0.67126,-0.64952,-0.52144,-0.41701,-0.21018,-0.38333,0.32242,-0.68142,-0.66202,10
-0.64347,-0.53392,-0.66096,-0.63951,-0.3609,-0.22803,0.50808,-0.28848,-0.040389,-0.5962,-0.66021,10
-0.64534,-0.53401,-0.66516,-0.641,-0.52355,-0.37977,-0.43964,-0.55097,0.43909,-0.69164,-0.65176,10
-0.5816,-0.52857,-0.62021,-0.57457,-0.003093,0.2277,0.89624,0.24928,0.79261,-0.54036,-0.57959,10
-0.11553,-0.39562,-0.28516,-0.091684,0.62901,0.81685,0.82589,0.78957,0.75821,0.016791,-0.33411,10
-0.61711,-0.53216,-0.6307,-0.6138,-0.55081,-0.43787,0.674,-0.84329,-1.0597,-0.36419,-0.62668,10
-0.64831,-0.53419,-0.66655,-0.64421,-0.53781,-0.40392,-0.23364,-0.5706,0.32494,-0.65102,-0.65865,10
-0.62022,-0.53227,-0.64385,-0.6153,-0.31621,-0.15633,-1.2948,-0.077979,0.26694,-0.53001,-0.64654,10
-0.63279,-0.53319,-0.65602,-0.62793,-0.37641,-0.18049,0.37751,-0.36754,0.50463,-0.6132,-0.65128,10
-0.66028,-0.53485,-0.67389,-0.65697,-0.74726,-0.7014,-0.099055,-1.1107,0.66223,-0.67522,-0.66194,10
-0.6297,-0.53297,-0.65352,-0.62475,-0.41134,-0.23111,0.64467,-0.33179,0.54218,-0.60826,-0.65287,10
-0.63731,-0.53349,-0.65965,-0.63258,-0.061011,0.085405,0.91956,0.32238,-0.17792,-0.62767,-0.65651,10
-0.63705,-0.53352,-0.65471,-0.63305,-0.34696,-0.24762,0.99762,-0.0069113,0.27004,-0.55031,-0.63575,10
-0.6208,-0.53239,-0.63832,-0.61684,-0.43163,-0.28376,-0.7482,-0.1733,0.39748,-0.48543,-0.63629,10
-0.63894,-0.53358,-0.6634,-0.63389,-0.28013,-0.084838,-0.34214,-0.21593,0.31131,-0.68722,-0.66462,10
-0.64335,-0.53389,-0.66381,-0.6389,-0.24547,-0.14,-1.194,0.25744,0.16818,-0.64221,-0.6581,10
-0.63619,-0.53342,-0.65869,-0.63144,-0.4131,-0.20928,-0.41227,-0.49682,0.6459,-0.57157,-0.65656,10
-0.63363,-0.53324,-0.65682,-0.62877,-0.24163,-0.069569,0.75602,0.075715,0.45301,-0.60241,-0.65,10
-0.64033,-0.53366,-0.66492,-0.63525,0.11476,0.26937,0.61459,0.58625,-0.015104,-0.62202,-0.65665,10
-0.60364,-0.53093,-0.62548,-0.59901,-0.30073,-0.11641,0.48425,-0.074989,-1.0769,-0.41949,-0.60524,10
-0.33272,-0.47922,-0.40609,-0.32097,-0.035578,0.18038,-1.9322,0.11403,0.14605,0.057529,-0.29931,10
0.13454,-0.26153,-0.038611,0.1595,0.054597,0.26727,-0.79172,0.37573,1.5381,0.30441,-0.082173,10
-0.59514,-0.53027,-0.60952,-0.59169,-0.40875,-0.27817,-1.3432,-0.45878,0.39383,-0.28586,-0.60194,10
-0.63826,-0.53353,-0.66294,-0.63318,0.079881,0.22086,-1.1665,0.61008,0.15884,-0.60282,-0.65856,10
-0.62686,-0.53274,-0.65344,-0.62151,-0.29267,-0.10276,-0.41252,-0.12238,0.20209,-0.66094,-0.65359,10
-0.65151,-0.53436,-0.671,-0.64722,-0.39221,-0.2229,-0.60003,-0.44758,0.89278,-0.71211,-0.65884,10
-0.60821,-0.53111,-0.64799,-0.60105,0.88249,0.89755,0.19121,1.3487,0.075028,-0.64406,-0.64625,10
-0.66053,-0.53486,-0.67475,-0.65711,-0.56494,-0.45741,-1.1717,-0.83622,0.69831,-0.67497,-0.66179,10
-0.60951,-0.53134,-0.63938,-0.60369,-0.4417,-0.21748,-1.723,-0.72506,0.88146,-0.61421,-0.64014,10
-0.43305,-0.50436,-0.49987,-0.42223,0.28119,0.4944,-0.93051,0.34715,0.96526,-0.026818,-0.45194,10
-0.48283,-0.51544,-0.49436,-0.47989,-0.39042,-0.24923,-1.1996,-0.45174,-0.0010501,0.12581,-0.50671,10
-0.54489,-0.52398,-0.59804,-0.53596,0.58868,0.77323,-0.14885,0.87195,-0.27133,-0.37604,-0.6039,10
-0.65969,-0.53481,-0.67523,-0.65604,-0.55407,-0.43075,0.28152,-0.50845,0.53324,-0.68441,-0.66714,10
-0.62557,-0.5326,-0.65615,-0.61964,-0.059245,0.16087,0.48094,0.049616,-0.075331,-0.63712,-0.65031,10
